Route ID,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Equipment
536,3O,9818,TSF,1539,CMN,1074,,320
537,3P,5002,AUA,2895,LSP,2844,,SH6
538,3P,5002,AUA,2895,MAR,2848,,SH6
539,3P,5002,BON,2896,CUR,2897,,SH6
540,3P,5002,CUR,2897,AUA,2895,,SH6
541,3P,5002,LSP,2844,AUA,2895,,SH6
542,3P,5002,MAR,2848,AUA,2895,,SH6
543,3R,3545,ASF,2966,DME,4029,,SU9
544,3R,3545,ASF,2966,LED,2948,,SU9
545,3R,3545,BHK,2980,DME,4029,,734
546,3R,3545,DME,4029,ASF,2966,,SU9
547,3R,3545,DME,4029,BHK,2980,,734
548,3R,3545,DME,4029,EGO,6156,,SU9
549,3R,3545,DME,4029,FEG,6149,,734
550,3R,3545,DME,4029,KSQ,6153,,734
551,3R,3545,DME,4029,NMA,6150,,734
552,3R,3545,DME,4029,NVI,6485,,734
553,3R,3545,DME,4029,SKD,2981,,734
554,3R,3545,DME,4029,TIV,1743,,SU9 73G
555,3R,3545,EGO,6156,DME,4029,,SU9
556,3R,3545,FEG,6149,DME,4029,,734
557,3R,3545,KSQ,6153,DME,4029,,734
558,3R,3545,LED,2948,ASF,2966,,SU9
559,3R,3545,NMA,6150,DME,4029,,734
560,3R,3545,NVI,6485,DME,4029,,734
561,3R,3545,SKD,2981,DME,4029,,734
562,3R,3545,TIV,1743,DME,4029,,SU9 73G
563,3S,11741,ANU,2874,PTP,2881,,AT5
564,3S,11741,CAY,2774,FDF,2878,,320
565,3S,11741,CUR,2897,SDQ,1762,,AT5
566,3S,11741,DOM,2877,PTP,2881,,AT5
567,3S,11741,DOM,2877,SXM,2899,,AT5
568,3S,11741,FDF,2878,CAY,2774,,320
569,3S,11741,FDF,2878,PTP,2881,,AT5 320
570,3S,11741,FDF,2878,SDQ,1762,,AT5
571,3S,11741,FDF,2878,SLU,2893,,AT5
572,3S,11741,PTP,2881,ANU,2874,,AT5
573,3S,11741,PTP,2881,DOM,2877,,AT5
574,3S,11741,PTP,2881,FDF,2878,,AT5 320
575,3S,11741,PTP,2881,SBH,6460,,DHT
576,3S,11741,PTP,2881,SDQ,1762,,AT5
577,3S,11741,PTP,2881,SFG,2879,,AT5
578,3S,11741,PTP,2881,SXM,2899,,AT5
579,3S,11741,SBH,6460,PTP,2881,,DHT
580,3S,11741,SDQ,1762,PTP,2881,,AT5
581,3S,11741,SDQ,1762,SXM,2899,,AT5
582,3S,11741,SFG,2879,PTP,2881,,AT5
583,3S,11741,SLU,2893,FDF,2878,,AT5
584,3S,11741,SXM,2899,DOM,2877,,AT5
585,3S,11741,SXM,2899,PTP,2881,,AT5
586,3S,11741,SXM,2899,SDQ,1762,,AT5
587,3U,4608,BHY,6351,XIY,3379,,321
588,3U,4608,CAN,3370,CKG,3393,,321 320
589,3U,4608,CAN,3370,CTU,3395,,321 320 330
590,3U,4608,CAN,3370,SPN,2244,,330
591,3U,4608,CGO,3375,CGQ,4380,,321
592,3U,4608,CGO,3375,CKG,3393,,321
593,3U,4608,CGO,3375,CTU,3395,,321
594,3U,4608,CGO,3375,HGH,3386,,320
595,3U,4608,CGO,3375,HRB,3400,,320
596,3U,4608,CGO,3375,KMG,3382,,320
597,3U,4608,CGO,3375,URC,3399,,320
598,3U,4608,CGQ,4380,CGO,3375,,321
599,3U,4608,CGQ,4380,NKG,3388,,320
600,3U,4608,CGQ,4380,TNA,4108,,321
601,3U,4608,CGQ,4380,TSN,3368,,320 319
602,3U,4608,CKG,3393,CAN,3370,,321 320
603,3U,4608,CKG,3393,CGO,3375,,321
604,3U,4608,CKG,3393,CSX,3371,,319 321
605,3U,4608,CKG,3393,CTU,3395,,330
606,3U,4608,CKG,3393,CZX,4109,,320
607,3U,4608,CKG,3393,DLC,3404,,320
608,3U,4608,CKG,3393,DYG,6353,,320
609,3U,4608,CKG,3393,HAK,4120,,319
610,3U,4608,CKG,3393,HGH,3386,,320 319
611,3U,4608,CKG,3393,HKT,3179,,321
612,3U,4608,CKG,3393,INC,4085,,321
613,3U,4608,CKG,3393,KHN,3384,,319
614,3U,4608,CKG,3393,KMG,3382,,319 320
615,3U,4608,CKG,3393,LHW,3378,,319 321
616,3U,4608,CKG,3393,LJG,4033,,319
617,3U,4608,CKG,3393,LXA,4097,,319
618,3U,4608,CKG,3393,NGB,3387,,319
619,3U,4608,CKG,3393,NKG,3388,,319
620,3U,4608,CKG,3393,NNG,3373,,319
621,3U,4608,CKG,3393,PEK,3364,,321 319 320
622,3U,4608,CKG,3393,PVG,3406,,320 319
623,3U,4608,CKG,3393,PZI,6435,,319
624,3U,4608,CKG,3393,SWA,4302,,319
625,3U,4608,CKG,3393,SYD,3361,,330
626,3U,4608,CKG,3393,SYX,4030,,320
627,3U,4608,CKG,3393,SZX,3374,,320
628,3U,4608,CKG,3393,TNA,4108,,321
629,3U,4608,CKG,3393,TSA,2275,,320
630,3U,4608,CKG,3393,TSN,3368,,319
631,3U,4608,CKG,3393,TYN,3369,,321
632,3U,4608,CKG,3393,URC,3399,,320
633,3U,4608,CKG,3393,WUH,3376,,319
634,3U,4608,CKG,3393,WUX,6390,,319
635,3U,4608,CKG,3393,XIY,3379,,319
636,3U,4608,CKG,3393,XNN,6366,,320
637,3U,4608,CKG,3393,YIH,6361,,319
638,3U,4608,CKG,3393,ZHA,6357,,319
639,3U,4608,CSX,3371,CKG,3393,,319 321
640,3U,4608,CSX,3371,CTU,3395,,320
641,3U,4608,CSX,3371,FOC,3385,,320
642,3U,4608,CSX,3371,KMG,3382,,320
643,3U,4608,CSX,3371,SHE,4144,,320
644,3U,4608,CSX,3371,WNZ,6392,,319
645,3U,4608,CSX,3371,XMN,3383,,321
646,3U,4608,CTU,3395,CAN,3370,,321 320 330
647,3U,4608,CTU,3395,CGO,3375,,321
648,3U,4608,CTU,3395,CKG,3393,,330
649,3U,4608,CTU,3395,CSX,3371,,320
650,3U,4608,CTU,3395,DCY,9310,,319
651,3U,4608,CTU,3395,DSN,6434,,319
652,3U,4608,CTU,3395,HAK,4120,,321
653,3U,4608,CTU,3395,HDG,8407,,319
654,3U,4608,CTU,3395,HET,6345,,320
655,3U,4608,CTU,3395,HFE,3389,,321
656,3U,4608,CTU,3395,HGH,3386,,320 319
657,3U,4608,CTU,3395,HKG,3077,,320
658,3U,4608,CTU,3395,HKT,3179,,321
659,3U,4608,CTU,3395,ICN,3930,,321
660,3U,4608,CTU,3395,INC,4085,,321
661,3U,4608,CTU,3395,JHG,3381,,319
662,3U,4608,CTU,3395,JIQ,8781,,320
663,3U,4608,CTU,3395,JZH,4301,,319
664,3U,4608,CTU,3395,KHN,3384,,321
665,3U,4608,CTU,3395,KMG,3382,,320
666,3U,4608,CTU,3395,KOW,6379,,320
667,3U,4608,CTU,3395,KWE,3394,,320
668,3U,4608,CTU,3395,LHW,3378,,319
669,3U,4608,CTU,3395,LJG,4033,,319
670,3U,4608,CTU,3395,LUM,6376,,319
671,3U,4608,CTU,3395,LXA,4097,,330 319
672,3U,4608,CTU,3395,LZY,6402,,319
673,3U,4608,CTU,3395,MEL,3339,,330
674,3U,4608,CTU,3395,NKG,3388,,319 320
675,3U,4608,CTU,3395,NNG,3373,,319 320
676,3U,4608,CTU,3395,PEK,3364,,330 321 320
677,3U,4608,CTU,3395,PVG,3406,,321 330
678,3U,4608,CTU,3395,PZI,6435,,319
679,3U,4608,CTU,3395,SHE,4144,,330
680,3U,4608,CTU,3395,SJW,6347,,320
681,3U,4608,CTU,3395,SYX,4030,,321
682,3U,4608,CTU,3395,SZX,3374,,320 321
683,3U,4608,CTU,3395,TAO,3390,,321
684,3U,4608,CTU,3395,TNA,4108,,321
685,3U,4608,CTU,3395,TSA,2275,,320
686,3U,4608,CTU,3395,TSN,3368,,321
687,3U,4608,CTU,3395,TYN,3369,,319
688,3U,4608,CTU,3395,URC,3399,,319 330
689,3U,4608,CTU,3395,WNZ,6392,,320
690,3U,4608,CTU,3395,WUH,3376,,319
691,3U,4608,CTU,3395,WUX,6390,,320
692,3U,4608,CTU,3395,WXN,6403,,319
693,3U,4608,CTU,3395,XIC,3396,,320
694,3U,4608,CTU,3395,XIY,3379,,320 319
695,3U,4608,CTU,3395,XMN,3383,,320
696,3U,4608,CTU,3395,XNN,6366,,320
697,3U,4608,CTU,3395,XUZ,4149,,320
698,3U,4608,CTU,3395,YIH,6361,,320
699,3U,4608,CTU,3395,YTY,8876,,319
700,3U,4608,CZX,4109,CKG,3393,,320
701,3U,4608,CZX,4109,HRB,3400,,321
702,3U,4608,CZX,4109,XMN,3383,,321
703,3U,4608,CZX,4109,ZUH,6355,,320
704,3U,4608,DAT,6344,TYN,3369,,319
705,3U,4608,DCY,9310,CTU,3395,,319
706,3U,4608,DLC,3404,CKG,3393,,320
707,3U,4608,DLC,3404,HGH,3386,,320
708,3U,4608,DLC,3404,HRB,3400,,320
709,3U,4608,DLC,3404,TNA,4108,,321
710,3U,4608,DLC,3404,XUZ,4149,,320
711,3U,4608,DNH,4308,LHW,3378,,319
712,3U,4608,DSN,6434,CTU,3395,,319
713,3U,4608,DSN,6434,SHE,4144,,319
714,3U,4608,DYG,6353,CKG,3393,,320
715,3U,4608,DYG,6353,NKG,3388,,319
716,3U,4608,FOC,3385,CSX,3371,,320
717,3U,4608,FOC,3385,XIY,3379,,319
718,3U,4608,GXH,9311,LXA,4097,,319
719,3U,4608,GXH,9311,XIY,3379,,319
720,3U,4608,HAK,4120,CKG,3393,,319
721,3U,4608,HAK,4120,CTU,3395,,321
722,3U,4608,HAK,4120,HGH,3386,,320
723,3U,4608,HAK,4120,NGB,3387,,321
724,3U,4608,HAK,4120,ZUH,6355,,320
725,3U,4608,HDG,8407,CTU,3395,,319
726,3U,4608,HET,6345,CTU,3395,,320
727,3U,4608,HFE,3389,CTU,3395,,321
728,3U,4608,HGH,3386,CGO,3375,,320
729,3U,4608,HGH,3386,CKG,3393,,320 319
730,3U,4608,HGH,3386,CTU,3395,,319 320
731,3U,4608,HGH,3386,DLC,3404,,320
732,3U,4608,HGH,3386,HAK,4120,,320
733,3U,4608,HGH,3386,KWE,3394,,320
734,3U,4608,HGH,3386,TSN,3368,,320
735,3U,4608,HGH,3386,TYN,3369,,320
736,3U,4608,HKG,3077,CTU,3395,,320
737,3U,4608,HKG,3077,YIH,6361,,320
738,3U,4608,HKG,3077,ZHA,6357,,319
739,3U,4608,HKT,3179,CKG,3393,,321
740,3U,4608,HKT,3179,CTU,3395,,321
741,3U,4608,HRB,3400,CGO,3375,,320
742,3U,4608,HRB,3400,CZX,4109,,321
743,3U,4608,HRB,3400,DLC,3404,,320
744,3U,4608,HRB,3400,INC,4085,,321
745,3U,4608,HRB,3400,NGB,3387,,321
746,3U,4608,HRB,3400,NKG,3388,,319
747,3U,4608,HRB,3400,NZH,6954,,321
748,3U,4608,HRB,3400,SJW,6347,,321
749,3U,4608,HRB,3400,TNA,4108,,320 321
750,3U,4608,HRB,3400,TSN,3368,,321
751,3U,4608,HRB,3400,WNZ,6392,,321
752,3U,4608,HRB,3400,WUH,3376,,321
753,3U,4608,HRB,3400,XIY,3379,,321
754,3U,4608,HRB,3400,XUZ,4149,,320 321
755,3U,4608,ICN,3930,CTU,3395,,321
756,3U,4608,INC,4085,CKG,3393,,321
757,3U,4608,INC,4085,CTU,3395,,321
758,3U,4608,INC,4085,HRB,3400,,321
759,3U,4608,INC,4085,KWL,3372,,320
760,3U,4608,JGN,6432,LHW,3378,,319
761,3U,4608,JHG,3381,CTU,3395,,319
762,3U,4608,JHG,3381,KMG,3382,,319
763,3U,4608,JIQ,8781,CTU,3395,,320
764,3U,4608,JJN,6386,KWE,3394,,320
765,3U,4608,JJN,6386,WUH,3376,,319
766,3U,4608,JZH,4301,CTU,3395,,319
767,3U,4608,KHG,3397,URC,3399,,319
768,3U,4608,KHN,3384,CKG,3393,,319
769,3U,4608,KHN,3384,CTU,3395,,321
770,3U,4608,KHN,3384,KMG,3382,,319
771,3U,4608,KHN,3384,NGB,3387,,321
772,3U,4608,KMG,3382,CGO,3375,,320
773,3U,4608,KMG,3382,CKG,3393,,319 320
774,3U,4608,KMG,3382,CSX,3371,,320
775,3U,4608,KMG,3382,CTU,3395,,320
776,3U,4608,KMG,3382,JHG,3381,,319
777,3U,4608,KMG,3382,KHN,3384,,319
778,3U,4608,KMG,3382,KWE,3394,,320
779,3U,4608,KMG,3382,LUM,6376,,319
780,3U,4608,KMG,3382,NGB,3387,,320
781,3U,4608,KMG,3382,NKG,3388,,320
782,3U,4608,KMG,3382,TAO,3390,,320
783,3U,4608,KMG,3382,TNA,4108,,320
784,3U,4608,KMG,3382,TPE,2276,,320
785,3U,4608,KMG,3382,WXN,6403,,320
786,3U,4608,KMG,3382,XIY,3379,,320
787,3U,4608,KMG,3382,XMN,3383,,320
788,3U,4608,KMG,3382,XUZ,4149,,320
789,3U,4608,KOW,6379,CTU,3395,,320
790,3U,4608,KOW,6379,XMN,3383,,320
791,3U,4608,KWE,3394,CTU,3395,,320
792,3U,4608,KWE,3394,HGH,3386,,320
793,3U,4608,KWE,3394,JJN,6386,,320
794,3U,4608,KWE,3394,KMG,3382,,320
795,3U,4608,KWE,3394,LHW,3378,,321
796,3U,4608,KWE,3394,SYX,4030,,321
797,3U,4608,KWE,3394,WNZ,6392,,320
798,3U,4608,KWE,3394,XUZ,4149,,321
799,3U,4608,KWL,3372,INC,4085,,320
800,3U,4608,KWL,3372,SJW,6347,,321
801,3U,4608,KWL,3372,SYX,4030,,320
802,3U,4608,LHW,3378,CKG,3393,,319 321
803,3U,4608,LHW,3378,CTU,3395,,319
804,3U,4608,LHW,3378,DNH,4308,,319
805,3U,4608,LHW,3378,JGN,6432,,319
806,3U,4608,LHW,3378,KWE,3394,,321
807,3U,4608,LHW,3378,TSN,3368,,321
808,3U,4608,LJG,4033,CKG,3393,,319
809,3U,4608,LJG,4033,CTU,3395,,319
810,3U,4608,LJG,4033,MIG,6400,,319
811,3U,4608,LUM,6376,CTU,3395,,319
812,3U,4608,LUM,6376,KMG,3382,,319
813,3U,4608,LXA,4097,CKG,3393,,319
814,3U,4608,LXA,4097,CTU,3395,,330 319
815,3U,4608,LXA,4097,GXH,9311,,319
816,3U,4608,LXA,4097,XIY,3379,,319
817,3U,4608,LXA,4097,XNN,6366,,319
818,3U,4608,LYI,6385,XIY,3379,,319 320
819,3U,4608,LZY,6402,CTU,3395,,319
820,3U,4608,MEL,3339,CTU,3395,,330
821,3U,4608,MIG,6400,LJG,4033,,319
822,3U,4608,MIG,6400,NKG,3388,,319
823,3U,4608,MIG,6400,SYX,4030,,320
824,3U,4608,MIG,6400,XNN,6366,,320
825,3U,4608,NGB,3387,CKG,3393,,319
826,3U,4608,NGB,3387,HAK,4120,,321
827,3U,4608,NGB,3387,HRB,3400,,321
828,3U,4608,NGB,3387,KHN,3384,,321
829,3U,4608,NGB,3387,KMG,3382,,320
830,3U,4608,NGB,3387,SHE,4144,,321
831,3U,4608,NGB,3387,SYX,4030,,321
832,3U,4608,NKG,3388,CGQ,4380,,320
833,3U,4608,NKG,3388,CKG,3393,,319
834,3U,4608,NKG,3388,CTU,3395,,319 320
835,3U,4608,NKG,3388,DYG,6353,,319
836,3U,4608,NKG,3388,HRB,3400,,319
837,3U,4608,NKG,3388,KMG,3382,,320
838,3U,4608,NKG,3388,MIG,6400,,319
839,3U,4608,NKG,3388,SYX,4030,,320
840,3U,4608,NNG,3373,CKG,3393,,319
841,3U,4608,NNG,3373,CTU,3395,,319 320
842,3U,4608,NNG,3373,SGN,3205,,320
843,3U,4608,NNG,3373,WUH,3376,,321
844,3U,4608,NZH,6954,HRB,3400,,321
845,3U,4608,PEK,3364,CKG,3393,,319 321 320
846,3U,4608,PEK,3364,CTU,3395,,321 320 330
847,3U,4608,PEK,3364,WXN,6403,,320
848,3U,4608,PEK,3364,ZHY,8043,,320
849,3U,4608,PVG,3406,CKG,3393,,320 319
850,3U,4608,PVG,3406,CTU,3395,,330 321
851,3U,4608,PVG,3406,SPN,2244,,330
852,3U,4608,PZI,6435,CKG,3393,,319
853,3U,4608,PZI,6435,CTU,3395,,319
854,3U,4608,SGN,3205,NNG,3373,,320
855,3U,4608,SHE,4144,CSX,3371,,320
856,3U,4608,SHE,4144,CTU,3395,,330
857,3U,4608,SHE,4144,DSN,6434,,319
858,3U,4608,SHE,4144,NGB,3387,,321
859,3U,4608,SHE,4144,TYN,3369,,321
860,3U,4608,SHE,4144,XUZ,4149,,320
861,3U,4608,SHE,4144,YVR,156,,330
862,3U,4608,SJW,6347,CTU,3395,,320
863,3U,4608,SJW,6347,HRB,3400,,321
864,3U,4608,SJW,6347,KWL,3372,,321
865,3U,4608,SPN,2244,CAN,3370,,330
866,3U,4608,SPN,2244,PVG,3406,,330
867,3U,4608,SWA,4302,CKG,3393,,319
868,3U,4608,SYD,3361,CKG,3393,,330
869,3U,4608,SYX,4030,CKG,3393,,320
870,3U,4608,SYX,4030,CTU,3395,,321
871,3U,4608,SYX,4030,KWE,3394,,321
872,3U,4608,SYX,4030,KWL,3372,,320
873,3U,4608,SYX,4030,MIG,6400,,320
874,3U,4608,SYX,4030,NGB,3387,,321
875,3U,4608,SYX,4030,NKG,3388,,320
876,3U,4608,SYX,4030,TNA,4108,,321
877,3U,4608,SYX,4030,WNZ,6392,,321
878,3U,4608,SYX,4030,YBP,4110,,319
879,3U,4608,SZX,3374,CKG,3393,,320
880,3U,4608,SZX,3374,CTU,3395,,320 321
881,3U,4608,SZX,3374,WXN,6403,,319
882,3U,4608,TAO,3390,CTU,3395,,321
883,3U,4608,TAO,3390,KMG,3382,,320
884,3U,4608,TNA,4108,CGQ,4380,,321
885,3U,4608,TNA,4108,CKG,3393,,321
886,3U,4608,TNA,4108,CTU,3395,,321
887,3U,4608,TNA,4108,DLC,3404,,321
888,3U,4608,TNA,4108,HRB,3400,,320 321
889,3U,4608,TNA,4108,KMG,3382,,320
890,3U,4608,TNA,4108,SYX,4030,,321
891,3U,4608,TNA,4108,XIY,3379,,320
892,3U,4608,TPE,2276,KMG,3382,,320
893,3U,4608,TSA,2275,CKG,3393,,320
894,3U,4608,TSA,2275,CTU,3395,,320
895,3U,4608,TSN,3368,CGQ,4380,,320 319
896,3U,4608,TSN,3368,CKG,3393,,319
897,3U,4608,TSN,3368,CTU,3395,,321
898,3U,4608,TSN,3368,HGH,3386,,320
899,3U,4608,TSN,3368,HRB,3400,,321
900,3U,4608,TSN,3368,LHW,3378,,321
901,3U,4608,TYN,3369,CKG,3393,,321
902,3U,4608,TYN,3369,CTU,3395,,319
903,3U,4608,TYN,3369,DAT,6344,,319
904,3U,4608,TYN,3369,HGH,3386,,320
905,3U,4608,TYN,3369,SHE,4144,,321
906,3U,4608,URC,3399,CGO,3375,,320
907,3U,4608,URC,3399,CKG,3393,,320
908,3U,4608,URC,3399,CTU,3395,,319 330
909,3U,4608,URC,3399,KHG,3397,,319
910,3U,4608,URC,3399,XIY,3379,,319
911,3U,4608,UYN,6368,XIY,3379,,319
912,3U,4608,WNZ,6392,CSX,3371,,319
913,3U,4608,WNZ,6392,CTU,3395,,320
914,3U,4608,WNZ,6392,HRB,3400,,321
915,3U,4608,WNZ,6392,KWE,3394,,320
916,3U,4608,WNZ,6392,SYX,4030,,321
917,3U,4608,WUH,3376,CKG,3393,,319
918,3U,4608,WUH,3376,CTU,3395,,319
919,3U,4608,WUH,3376,HRB,3400,,321
920,3U,4608,WUH,3376,JJN,6386,,319
921,3U,4608,WUH,3376,NNG,3373,,321
922,3U,4608,WUX,6390,CKG,3393,,319
923,3U,4608,WUX,6390,CTU,3395,,320
924,3U,4608,WXN,6403,CTU,3395,,319
925,3U,4608,WXN,6403,KMG,3382,,320
926,3U,4608,WXN,6403,PEK,3364,,320
927,3U,4608,WXN,6403,SZX,3374,,319
928,3U,4608,XIC,3396,CTU,3395,,320
929,3U,4608,XIY,3379,BHY,6351,,321
930,3U,4608,XIY,3379,CKG,3393,,319
931,3U,4608,XIY,3379,CTU,3395,,320 319
932,3U,4608,XIY,3379,FOC,3385,,319
933,3U,4608,XIY,3379,GXH,9311,,319
934,3U,4608,XIY,3379,HRB,3400,,321
935,3U,4608,XIY,3379,KMG,3382,,320
936,3U,4608,XIY,3379,LXA,4097,,319
937,3U,4608,XIY,3379,LYI,6385,,319 320
938,3U,4608,XIY,3379,TNA,4108,,320
939,3U,4608,XIY,3379,URC,3399,,319
940,3U,4608,XIY,3379,UYN,6368,,319
941,3U,4608,XIY,3379,XMN,3383,,319
942,3U,4608,XIY,3379,XNN,6366,,319
943,3U,4608,XIY,3379,YBP,4110,,319
944,3U,4608,XMN,3383,CSX,3371,,321
945,3U,4608,XMN,3383,CTU,3395,,320
946,3U,4608,XMN,3383,CZX,4109,,321
947,3U,4608,XMN,3383,KMG,3382,,320
948,3U,4608,XMN,3383,KOW,6379,,320
949,3U,4608,XMN,3383,XIY,3379,,319
950,3U,4608,XNN,6366,CKG,3393,,320
951,3U,4608,XNN,6366,CTU,3395,,320
952,3U,4608,XNN,6366,LXA,4097,,319
953,3U,4608,XNN,6366,MIG,6400,,320
954,3U,4608,XNN,6366,XIY,3379,,319
955,3U,4608,XNN,6366,ZHY,8043,,320
956,3U,4608,XUZ,4149,CTU,3395,,320
957,3U,4608,XUZ,4149,DLC,3404,,320
958,3U,4608,XUZ,4149,HRB,3400,,320 321
959,3U,4608,XUZ,4149,KMG,3382,,320
960,3U,4608,XUZ,4149,KWE,3394,,321
961,3U,4608,XUZ,4149,SHE,4144,,320
962,3U,4608,YBP,4110,SYX,4030,,319
963,3U,4608,YBP,4110,XIY,3379,,319
964,3U,4608,YIH,6361,CKG,3393,,319
965,3U,4608,YIH,6361,CTU,3395,,320
966,3U,4608,YIH,6361,HKG,3077,,320
967,3U,4608,YTY,8876,CTU,3395,,319
968,3U,4608,YVR,156,SHE,4144,,330
969,3U,4608,ZHA,6357,CKG,3393,,319
970,3U,4608,ZHA,6357,HKG,3077,,319
971,3U,4608,ZHY,8043,PEK,3364,,320
972,3U,4608,ZHY,8043,XNN,6366,,320
973,3U,4608,ZUH,6355,CZX,4109,,320
974,3U,4608,ZUH,6355,HAK,4120,,320
975,4B,20565,LAS,3877,LAX,3484,,PL2
976,4B,20565,LAX,3484,LAS,3877,,PL2
977,4D,442,CAI,1128,TLV,1590,,E70
978,4D,442,TLV,1590,CAI,1128,,E70
979,4E,\N,MCG,5965,NIB,7214,,PAG
980,4E,\N,NIB,7214,MCG,5965,,PAG
981,4E,\N,TLJ,3423,MCG,5965,,PAG
982,4G,2524,EYK,8428,VKO,2988,,YK2
983,4G,2524,NCU,6151,VKO,2988,,73G
984,4G,2524,NUX,4364,TJM,4111,,TU5
985,4G,2524,NUX,4364,UFA,2992,,TU5
986,4G,2524,NUX,4364,VKO,2988,,73G TU5
987,4G,2524,NYM,6143,OVS,6140,,YK4
988,4G,2524,NYM,6143,VKO,2988,,73G
989,4G,2524,OVS,6140,NYM,6143,,YK4
990,4G,2524,OVS,6140,SVX,2975,,YK4
991,4G,2524,OVS,6140,VKO,2988,,YK2
992,4G,2524,SVX,2975,OVS,6140,,YK4
993,4G,2524,TJM,4111,NUX,4364,,TU5
994,4G,2524,UCT,4368,VKO,2988,,YK2
995,4G,2524,UFA,2992,NUX,4364,,TU5
996,4G,2524,VKO,2988,EYK,8428,,YK2
997,4G,2524,VKO,2988,NCU,6151,,73G
998,4G,2524,VKO,2988,NUX,4364,,73G TU5
999,4G,2524,VKO,2988,NYM,6143,,73G
1000,4G,2524,VKO,2988,OVS,6140,,YK2
1001,4G,2524,VKO,2988,UCT,4368,,YK2
1002,4H,8463,BKK,3885,DAC,3076,,AT7
1003,4H,8463,BZL,6176,DAC,3076,,DH8
1004,4H,8463,CCU,3043,CGP,3069,,AT7
1005,4H,8463,CCU,3043,DAC,3076,,AT7
1006,4H,8463,CGP,3069,CCU,3043,,AT7
1007,4H,8463,CGP,3069,DAC,3076,,DH8
1008,4H,8463,CGP,3069,MCT,2194,,313
1009,4H,8463,CXB,3068,DAC,3076,,DH8
1010,4H,8463,DAC,3076,BKK,3885,,AT7
1011,4H,8463,DAC,3076,BZL,6176,,DH8
1012,4H,8463,DAC,3076,CCU,3043,,AT7
1013,4H,8463,DAC,3076,CGP,3069,,DH8
1014,4H,8463,DAC,3076,CXB,3068,,DH8
1015,4H,8463,DAC,3076,DXB,2188,,313
1016,4H,8463,DAC,3076,JED,2072,,313
1017,4H,8463,DAC,3076,JSR,3071,,DH8
1018,4H,8463,DAC,3076,KTM,3125,,AT7
1019,4H,8463,DAC,3076,KUL,3304,,AT7
1020,4H,8463,DAC,3076,MCT,2194,,313
1021,4H,8463,DAC,3076,SPD,3073,,DH8
1022,4H,8463,DAC,3076,ZYL,3074,,313
1023,4H,8463,DXB,2188,DAC,3076,,313
1024,4H,8463,JED,2072,DAC,3076,,313
1025,4H,8463,JSR,3071,DAC,3076,,DH8
1026,4H,8463,KTM,3125,DAC,3076,,AT7
1027,4H,8463,KUL,3304,DAC,3076,,AT7
1028,4H,8463,MCT,2194,CGP,3069,,313
1029,4H,8463,MCT,2194,DAC,3076,,313
1030,4H,8463,RJH,3072,DAC,3076,,DH8
1031,4H,8463,SPD,3073,DAC,3076,,DH8
1032,4H,8463,SPD,3073,RJH,3072,,DH8
1033,4H,8463,ZYL,3074,DAC,3076,,313
1034,4K,29,YGZ,5498,YRB,128,,DHT
1035,4K,29,YRB,128,YGZ,5498,,DHT
1036,4M,3201,DFW,3670,EZE,3988,Y,777
1037,4M,3201,EZE,3988,DFW,3670,Y,777
1038,4M,3201,EZE,3988,JFK,3797,Y,777
1039,4M,3201,EZE,3988,MIA,3576,,777 763
1040,4M,3201,EZE,3988,PUJ,1760,,763
1041,4M,3201,JFK,3797,EZE,3988,Y,777
1042,4M,3201,MIA,3576,EZE,3988,,777 763
1043,4M,3201,MIA,3576,PUJ,1760,,763
1044,4M,3201,PUJ,1760,EZE,3988,,763
1045,4M,3201,PUJ,1760,MIA,3576,,763
1046,4N,341,YEG,49,YXY,176,,737
1047,4N,341,YLW,87,YVR,156,,737
1048,4N,341,YLW,87,YXY,176,,737
1049,4N,341,YOW,100,YZF,196,,737
1050,4N,341,YVR,156,YLW,87,,737
1051,4N,341,YVR,156,YXY,176,,737
1052,4N,341,YXY,176,YLW,87,,737
1053,4N,341,YXY,176,YVR,156,,737
1054,4N,341,YXY,176,YYC,178,,737
1055,4N,341,YXY,176,YZF,196,,737
1056,4N,341,YYC,178,YEG,49,,737
1057,4N,341,YZF,196,YOW,100,,737
1058,4N,341,YZF,196,YXY,176,,737
1059,4O,17885,ACA,1783,MEX,1824,,320
1060,4O,17885,ACA,1783,TLC,1850,,320
1061,4O,17885,AGU,1785,MEX,1824,,SU9
1062,4O,17885,BOG,2709,MEX,1824,,320
1063,4O,17885,CEN,1794,MEX,1824,,320
1064,4O,17885,CJS,1796,MEX,1824,,320
1065,4O,17885,CME,1789,MEX,1824,,320
1066,4O,17885,CPE,1795,MEX,1824,,SU9
1067,4O,17885,CTM,1793,MEX,1824,,320
1068,4O,17885,CUL,1792,MEX,1824,,320
1069,4O,17885,CUN,1852,MEX,1824,,320
1070,4O,17885,CUN,1852,MTY,1825,,320
1071,4O,17885,CUN,1852,TLC,1850,,320
1072,4O,17885,CUU,1797,MEX,1824,,320
1073,4O,17885,CZM,1800,MEX,1824,,320
1074,4O,17885,GDL,1804,MEX,1824,,320
1075,4O,17885,GDL,1804,MTY,1825,,320
1076,4O,17885,GDL,1804,SAT,3621,,320
1077,4O,17885,GDL,1804,SJD,1840,,320
1078,4O,17885,GDL,1804,SNA,3867,,320
1079,4O,17885,GDL,1804,TIJ,1847,,320
